cow_id,scan_number,day,conductivity_raw_mScm,temperature_C,conductivity_temp_adjusted_mScm,milk_pH,somatic_cell_count,milk_yield_L,clotting,as7343_F1,as7343_F2,as7343_FZ,as7343_F3,as7343_F4,as7343_F5,as7343_FY,as7343_FXL,as7343_F6,as7343_F7,as7343_F8,as7343_NIR,as7343_VIS,as7343_FD,conductivity_deviation,prev_risk_score,risk_moving_avg_3scan,risk_slope,risk_score,risk_label,split
C0291,1,3,4.774,35.9,4.738,6.824,172,20.96,0,1282,887,2608,2332,2988,3486,4442,4821,4509,3984,3764,2572,19962,1482,0.049,12.97,13.88,1.82,14.79,Healthy,train
C0597,6,18,6.004929624880666,37.183155160344754,5.812888069973512,7.021999162294443,447,12.659728551989351,1,1957,1498,4545,3620,5089,5769,7740,8415,7157,7225,6400,4303,32684,2125,1.1238880699735114,35.820348532626966,41.53489444124726,30.128964470290835,65.95383378037138,Subclinical,train
C0292,3,9,6.24,38.8,5.849,7.1,735,9.8,1,2062,1529,4376,3525,4553,5424,6679,7468,7375,6878,6206,4153,32414,2080,1.16,69.67,66.29,17.39,87.06,Clinical,train
C0537,5,15,4.025,35.34,4.037,6.512,146,18.56,0,1104,833,2533,1959,2466,3104,4036,4527,4131,3878,3470,2264,17489,1376,-0.652,7.31,8.1,0.57,7.88,Healthy,train
C0038,4,12,4.798,35.64,4.785,6.675,158,22.01,0,1283,985,2963,2202,3122,3616,4679,5119,4482,4291,4116,2790,20177,1435,0.096,12.83,12.83,0.0,12.83,Healthy,train
C0213,6,18,6.368,37.46,6.131,7.039,764,9.63,1,2274,1651,4949,3935,4883,5572,7063,8430,7391,7293,6187,4139,34302,2186,1.442,59.74,59.71,27.51,87.25,Clinical,train
C0480,2,6,6.02,36.82,5.869,6.811,334,15.98,0,1530,1063,3166,2642,3406,4081,4803,6107,5663,4928,4497,3139,23188,1647,1.18,26.78,30.62,18.18,44.96,Subclinical,train
C0321,3,9,4.909,34.65,4.988,6.561,104,26.15,0,1172,795,2296,1890,2729,3221,3945,4427,4060,3651,3541,2453,18255,1385,0.299,9.34,10.2,3.11,12.46,Healthy,train
C0433,4,12,4.939,35.67,4.923,6.648,83,19.63,0,1154,846,2419,2122,2690,3014,4033,4427,4373,3823,3381,2290,17867,1309,0.234,15.31,14.24,-2.82,12.49,Healthy,train
C0221,4,12,6.116,37.52,5.881,6.951,491,12.64,1,1976,1425,4377,3381,5181,5429,7090,7787,7600,6621,6210,4039,31216,2059,1.192,40.68,45.92,28.6,69.28,Subclinical,train
C0683,6,18,6.29,38.37,5.947,6.93,762,10.8,1,1879,1476,4317,3356,4935,5726,7262,7587,7061,6715,6901,4234,32077,2095,1.258,72.5,67.95,15.14,87.64,Clinical,train
C0135,1,3,5.802621971299748,37.8377109458477,5.545162321985739,7.073447369855066,509,8.87537592960667,1,1838,1392,4008,3444,4736,5587,6746,7501,6801,6290,5453,3825,30394,2055,0.8561623219857395,42.601812967471375,46.17670430503777,25.856563812671236,68.4618195537888,Subclinical,train
C0612,5,15,4.882,35.39,4.892,6.677,158,17.42,0,1237,888,2467,2094,2858,3170,4236,4974,4090,4025,3485,2329,19091,1408,0.203,15.09,13.89,0.14,15.24,Healthy,train
C0759,3,9,4.304,35.8,4.279,6.799,157,17.73,0,1135,838,2526,1988,2608,3064,3795,4197,4014,3875,3527,2306,17325,1253,-0.41,9.29,9.19,-0.21,9.08,Healthy,train
C0088,2,6,4.951,34.89,5.008,6.596,164,18.5,0,1386,965,3036,2468,3220,3866,4947,5187,4359,4428,3818,2731,21774,1590,0.319,14.59,14.45,-1.79,12.81,Healthy,train
C0556,6,18,4.64,35.8,4.614,6.676,156,19.82,0,1232,939,2707,2057,2989,3149,4096,4819,4276,4108,4105,2495,18845,1370,-0.075,10.39,10.39,0.0,10.39,Healthy,train
C0070,3,9,5.098,36.0,5.05,6.727,189,18.96,0,1243,893,2676,2213,2883,3765,4767,5077,4338,4356,4034,2662,20138,1366,0.361,14.0,15.52,3.03,17.03,Healthy,train
C0144,5,15,4.789,36.04,4.74,6.713,219,21.71,0,1281,939,2637,2133,3055,3559,4631,4875,4634,4264,4285,2821,20588,1522,0.051,14.06,14.98,1.83,15.9,Healthy,train
C0661,5,15,6.436176289151587,38.11226651699017,6.116678913465656,6.921540406342433,476,4.81796466547491,1,2151,1672,4668,3859,4654,5266,6840,7362,7332,6561,5466,3999,30645,1972,1.4276789134656562,61.61967385657445,55.35365118351076,8.586086789793972,70.20576064636843,Subclinical,train
C0123,5,15,4.981,35.43,4.988,6.69,197,26.63,0,1189,1009,2770,2281,2964,3289,4092,4686,4781,4502,3681,2449,19108,1413,0.299,18.33,17.03,-2.42,15.91,Healthy,train
C0753,1,3,4.669,34.87,4.725,6.589,62,23.66,0,933,711,2100,1673,2379,2647,3568,3723,3624,3290,3036,1967,15713,1146,0.036,6.48,7.3,1.63,8.11,Healthy,train
C0535,6,18,5.044,35.05,5.087,6.703,116,18.11,0,1295,845,2754,2183,2856,3218,4282,4503,3973,3761,3781,2610,19082,1382,0.398,12.78,14.37,0.99,13.76,Healthy,train
C0235,4,12,4.668,35.73,4.648,6.669,149,19.67,0,1195,812,2457,1944,2922,3139,4555,4259,3988,3778,3565,2537,17929,1277,-0.041,9.61,9.61,0.0,9.61,Healthy,train
C0668,4,12,4.855,34.28,4.968,6.719,150,21.26,0,1265,997,2667,2245,3164,3608,4353,4851,4554,4120,3975,2522,19902,1412,0.279,10.91,10.48,-0.87,10.05,Healthy,train
C0537,3,9,4.414,35.62,4.404,6.617,184,17.54,0,1292,948,2862,2360,3271,3538,4749,5003,4853,4450,4085,2705,19580,1374,-0.285,12.52,12.52,0.0,12.52,Healthy,train
C0191,4,12,4.078,35.32,4.092,6.811,153,18.03,0,1154,905,2510,1976,2630,3243,3619,4559,4414,4001,3633,2428,18145,1339,-0.597,8.83,10.01,0.68,9.51,Healthy,train
C0183,6,18,4.412,34.72,4.477,6.6,94,24.22,0,1014,739,2096,1870,2378,2820,3626,3823,3635,3516,3028,2177,15683,1167,-0.212,7.38,7.8,1.79,9.17,Healthy,train
C0376,2,6,6.43,37.46,6.191,7.08,614,12.3,1,1913,1501,3983,3243,5001,5284,6894,7782,8034,7375,5757,4189,31880,2103,1.502,60.41,58.82,19.24,79.65,Clinical,train
C0459,3,9,4.928,35.13,4.963,6.548,97,24.28,0,1058,780,2381,1904,2715,2967,3719,4900,4011,4124,3459,2301,18012,1324,0.274,7.71,9.89,3.82,11.53,Healthy,train
C0467,1,3,4.658,36.31,4.586,6.722,166,18.66,0,1263,959,2512,2241,3239,3608,4744,4731,4274,3947,3760,2553,19558,1383,-0.103,11.57,14.3,3.23,14.8,Healthy,train
C0028,6,18,4.147,35.83,4.121,6.64,99,18.66,0,1033,702,2076,1665,2386,2596,3438,3991,3767,3471,3383,2291,15293,1250,-0.568,5.52,6.16,0.21,5.73,Healthy,train
C0612,4,12,4.471,36.33,4.4,6.805,114,19.87,0,987,752,2187,1753,2275,2835,3703,4118,4024,3588,3190,2117,16429,1240,-0.289,10.19,10.1,0.48,10.67,Healthy,train
C0066,1,3,4.793,35.94,4.753,6.727,218,18.97,0,1304,905,2660,2163,3172,3449,4851,5128,4867,4207,3972,2865,20677,1405,0.064,14.58,15.8,2.45,17.02,Healthy,train
C0695,5,15,6.564655445651693,37.28336121931464,6.342284636876696,6.9148959394694005,383,15.620825009004117,0,1594,1273,3351,2606,3842,4177,5789,6345,5856,5733,5057,3411,25027,1723,1.6532846368766956,33.22685437698724,37.03997619290524,28.574652132227907,61.813013684654806,Subclinical,train
C0646,4,12,5.702074628704949,36.93896285546224,5.544166254975331,6.847344428319337,354,15.609435884775,0,1398,1114,3025,2457,3248,3730,4974,5273,5195,4881,4249,3052,21913,1461,0.8551662549753314,22.295993299728824,26.38312362978341,19.41028375575969,41.71627705548851,Subclinical,train
C0086,2,6,5.506,37.23,5.325,6.987,477,11.12,1,1785,1216,3608,2885,4225,4972,6467,6433,6659,6053,5303,3674,27851,1861,0.636,33.7,37.39,27.3,60.99,Subclinical,train
C0362,1,3,4.6,35.9,4.565,6.389,147,21.38,0,1255,878,2695,2223,2995,3359,4482,4370,4064,3891,3431,2560,18346,1337,-0.124,12.58,10.67,-0.71,11.87,Healthy,train
C0572,1,3,5.172536670941123,37.01624326443289,5.0252217106181245,6.940585578522372,275,12.364533751475632,0,1580,1084,3138,2492,3507,3767,4815,5555,5735,5564,4668,3179,23486,1675,0.3362217106181245,20.0536012544269,24.218350544050157,8.165480650955537,28.21908190538243,Subclinical,train
C0674,4,12,5.211,35.85,5.176,6.744,190,18.06,0,1375,1047,3015,2416,3351,3712,5080,5338,5021,4452,4216,2957,21867,1513,0.487,12.85,14.8,3.88,16.74,Healthy,train
C0726,5,15,5.866719078332332,37.89099196698857,5.602238135517811,7.0920079272771686,493,13.866642955324664,1,1895,1374,4230,3300,4346,5097,6549,7186,6617,5961,5536,3767,29096,1969,0.9132381355178114,40.8001270479032,44.781658704144746,26.635793256388094,67.4359203042913,Subclinical,train
C0606,2,6,4.568,35.81,4.541,6.631,181,19.11,0,1231,887,2769,2031,2912,3369,4638,4891,4739,4372,3867,2419,19666,1451,-0.148,13.45,13.79,0.66,14.11,Healthy,train
C0440,4,12,4.659,36.05,4.61,6.624,133,22.22,0,1138,892,2525,2057,2644,3049,4016,4373,4207,3705,3512,2419,17561,1349,-0.079,11.08,11.59,2.69,13.77,Healthy,train
C0432,1,3,4.689,35.42,4.696,6.776,168,22.13,0,1331,1002,2941,2252,3184,3601,4837,5086,4589,4644,4161,2729,20427,1457,0.007,13.54,12.65,-2.11,11.43,Healthy,train
C0474,6,18,6.742246043065904,38.02942754275482,6.418168818112566,7.133032887904218,520,8.746065775808434,0,1686,1261,3586,2834,3784,4220,5196,6073,5980,6089,4951,3435,25466,1768,1.7291688181125662,56.28237285882947,55.987581084265344,17.629200830847157,73.91157368967663,Clinical,train
C0649,4,12,4.477,35.71,4.459,6.751,200,22.3,0,1328,1007,2708,2216,2912,3511,4373,4626,4472,4381,4040,2622,19529,1432,-0.23,10.71,11.02,0.62,11.33,Healthy,train
C0739,4,12,6.34715114519743,37.25729564410501,6.135132265284711,7.068471786026604,504,13.711573679045488,1,2291,1522,4848,3531,4763,5065,6662,7607,6961,6984,6225,4682,29147,1974,1.4461322652847113,39.92389937772929,47.90496994542122,34.41075625546555,74.33465563319486,Clinical,train
C0188,2,6,5.60354969053152,37.962546191837134,5.340676893410108,6.8828227864500855,267,14.181726477228358,1,1480,1191,3483,2733,3560,4463,5674,6385,6228,5831,4870,3327,24789,1716,0.6516768934101073,26.100406655906315,29.196631959288712,18.60049583818251,44.71281160440033,Subclinical,train
C0266,1,3,5.939,36.85,5.787,6.896,280,15.7,0,1499,1121,3047,2745,3919,4358,5527,6275,5821,5129,4308,2953,24747,1797,1.098,24.63,27.49,14.73,39.37,Subclinical,train
C0003,1,3,6.59,38.54,6.209,7.21,768,10.8,1,1936,1606,4361,3651,5158,4686,6272,7210,7171,6761,7281,4494,29855,1901,1.52,77.11,71.06,12.98,90.09,Clinical,train
C0110,6,18,4.78,35.22,4.805,6.698,132,26.42,0,1202,856,2647,1979,3077,3377,4718,5006,4429,4204,3735,2236,19792,1458,0.116,12.12,11.36,-3.51,8.61,Healthy,train
C0594,5,15,4.949,36.58,4.847,6.662,110,17.6,0,1098,771,2265,1681,2390,2906,3339,4083,3786,3293,2775,2014,16121,1216,0.158,13.18,14.96,2.81,15.98,Healthy,train
C0647,3,9,4.585,34.91,4.636,6.618,175,19.89,0,1201,896,2573,2129,2885,3242,4574,4690,4179,4051,3539,2574,19417,1399,-0.053,10.98,9.4,-1.67,9.32,Healthy,train
C0053,3,9,4.636,35.49,4.637,6.735,166,18.67,0,1243,920,2553,2164,2802,3256,4228,4522,4477,4065,3319,2305,18827,1452,-0.052,11.6,11.6,0.0,11.6,Healthy,train
C0380,1,3,4.688,34.35,4.79,6.724,137,21.52,0,1195,907,2665,2053,3085,3507,4698,4804,4455,4375,3941,2393,20207,1533,0.101,10.91,10.91,0.0,10.91,Healthy,train
C0585,3,9,5.131,36.39,5.044,6.46,177,24.42,0,1312,989,2738,2247,3081,3616,4408,5085,4726,4406,3803,2524,20124,1487,0.355,16.01,17.17,0.8,16.81,Healthy,train
C0055,1,3,4.762,36.54,4.668,6.733,111,24.25,0,1102,835,2348,1845,2641,3125,3965,4273,4268,4069,3560,2395,17424,1343,-0.021,14.51,13.4,-1.28,13.23,Healthy,train
C0160,5,15,6.0185888638810745,37.35507270299111,5.8038493175627615,6.869900625236334,299,14.48838619903992,0,1323,982,3004,2411,3178,3673,4633,5418,4894,4618,4021,2721,20887,1442,1.1148493175627614,24.581050247710365,28.72214193659513,19.269391993796027,43.85845173445322,Subclinical,train
C0051,3,9,4.749,35.84,4.718,6.534,138,18.09,0,1253,1020,2579,2078,3021,3499,4569,4807,4157,4087,3695,2282,19482,1383,0.029,8.11,9.89,2.75,10.86,Healthy,train
C0778,5,15,5.487,37.02,5.329,6.921,303,14.42,0,1444,1136,3169,2649,3476,3738,4907,5392,5397,4956,4615,3038,22889,1589,0.64,24.38,24.04,7.49,31.87,Subclinical,train
C0154,3,9,4.645,35.3,4.663,6.629,156,18.84,0,1040,849,2541,2009,2680,2889,3772,4213,3899,3874,3390,2282,16982,1253,-0.026,10.36,11.25,3.8,14.16,Healthy,train
C0284,2,6,4.384,36.04,4.339,6.583,154,17.37,0,1265,970,2870,2287,3203,3509,4880,5254,4787,4402,3955,2709,21061,1505,-0.35,9.51,9.34,0.97,10.48,Healthy,train
C0731,3,9,4.687,35.17,4.716,6.622,88,16.27,0,1024,797,2241,1794,2567,2941,3804,3925,3308,3563,3385,2331,16221,1242,0.027,10.76,11.56,0.72,11.49,Healthy,train
C0782,1,3,4.916,35.67,4.9,6.66,146,20.75,0,1246,963,2788,2128,2836,3502,4290,5340,4718,4178,4156,2819,19602,1474,0.211,11.65,11.65,0.0,11.65,Healthy,train
C0484,6,18,4.984,35.54,4.98,6.533,152,21.15,0,1295,933,2798,2177,3053,3676,4821,5057,4723,4216,3958,2850,20006,1426,0.291,11.97,13.9,0.84,12.81,Healthy,train
C0036,1,3,6.797982711396022,36.5708196383693,6.6629275351121935,6.886075667243062,384,14.75460938466089,1,2028,1565,4141,3555,4073,4302,5664,6364,6312,6600,5653,3856,28494,1912,1.973927535112193,37.67689011075687,45.953493090707255,37.5370512068261,75.21394131758296,Clinical,train
C0493,2,6,4.85,36.07,4.797,6.479,153,17.57,0,1206,902,2799,2263,3051,3370,4238,4614,4356,3802,3444,2402,19576,1427,0.108,14.49,15.87,2.56,17.05,Healthy,train
C0039,2,6,4.115,35.01,4.153,6.743,120,13.02,0,1176,800,2443,2051,2875,3204,4124,4577,4189,3728,3379,2170,18135,1358,-0.536,8.15,8.91,1.12,9.27,Healthy,train
C0320,1,3,4.735,36.05,4.686,6.718,125,17.07,0,1032,767,2391,1894,2684,3083,4129,4312,3966,3700,3414,2149,16945,1273,-0.003,13.87,14.05,0.36,14.23,Healthy,train
C0312,3,9,7.362434246439932,37.77465839632725,7.043081948707712,7.055409190928876,524,15.774446960065934,1,2070,1488,4549,3638,4897,5325,6299,7803,6904,6899,6432,4612,30026,1999,2.3540819487077127,62.2019426814418,60.24773649677411,22.699550233268518,84.90149291471032,Clinical,train
C0592,1,3,5.167,35.18,5.198,6.527,156,23.69,0,1210,876,2566,2138,2957,3255,4338,4839,4405,4140,3623,2337,19439,1394,0.509,15.31,16.26,1.48,16.8,Healthy,train
C0212,6,18,4.408,35.9,4.374,6.682,137,11.35,0,1305,971,2686,2174,2802,3274,4322,4427,4273,4216,3775,2502,19584,1437,-0.315,11.41,11.67,1.21,12.62,Healthy,train
C0774,1,3,4.624,35.31,4.641,6.732,140,25.83,0,1233,921,2748,2214,2811,3215,4063,4403,4209,3830,3426,2513,18739,1339,-0.048,11.53,10.03,-1.27,10.26,Healthy,train
C0160,1,3,5.029,35.87,4.994,6.733,202,22.06,0,1205,960,2711,2233,3232,3550,4886,4703,4396,4433,4014,2696,19706,1452,0.305,14.3,15.97,3.35,17.65,Healthy,train
C0592,2,6,4.486,35.39,4.495,6.611,133,29.2,0,1081,849,2355,1866,2761,3257,4081,4428,4249,3819,3493,2307,17706,1403,-0.194,9.95,10.11,0.85,10.79,Healthy,train
C0448,1,3,4.253,35.01,4.293,6.45,178,26.2,0,1294,1001,2727,2418,2861,3144,4390,4568,4225,4092,3773,2695,18435,1301,-0.396,9.05,9.8,1.91,10.96,Healthy,train
C0640,2,6,4.604,34.94,4.653,6.662,118,20.35,0,1093,786,2206,1848,2666,3094,3666,4102,4167,3689,3244,2146,17697,1411,-0.036,12.47,11.0,-5.02,7.45,Healthy,train
C0432,2,6,4.593,35.66,4.579,6.593,123,23.24,0,1112,792,2511,2008,2610,2983,3811,4617,4202,3582,3452,2258,18131,1421,-0.11,6.91,9.85,1.61,8.51,Healthy,train
C0373,3,9,4.979,36.15,4.918,6.734,163,24.53,0,1194,945,2549,2145,2961,3481,4408,4899,4670,4241,3896,2797,19551,1419,0.229,16.29,16.97,-0.08,16.21,Healthy,train
C0439,5,15,4.993,36.18,4.928,6.737,189,17.45,0,1329,989,2974,2183,3138,3548,4784,4975,4990,4620,4174,2820,19695,1432,0.239,11.83,15.02,6.39,18.22,Healthy,train
C0353,2,6,5.068,35.45,5.073,6.737,116,14.17,0,1154,813,2394,2015,2891,3182,4337,4497,4224,3871,3521,2341,18153,1283,0.384,9.99,12.24,4.5,14.49,Healthy,train
C0296,4,12,5.977829633911458,37.97545214831324,5.6958510417992105,7.088269549145983,588,14.712236751008,1,1776,1520,4196,3491,5246,5483,7681,8245,7202,7049,6004,3843,32415,2200,1.0068510417992105,44.92641339619086,50.52028842854828,31.046998681572283,75.97341207776316,Clinical,train
C0097,4,12,4.854,35.63,4.842,6.627,93,27.17,0,1156,907,2473,1981,2710,2872,3913,4173,3965,4057,3174,2337,17602,1279,0.153,13.87,12.3,-3.14,10.73,Healthy,train
C0043,1,3,5.149,35.11,5.187,6.904,174,20.67,0,1329,1066,2933,2465,3316,3729,4866,5342,4528,4498,4154,2719,20647,1472,0.498,15.6,16.02,2.36,17.97,Healthy,train
C0026,4,12,5.917,38.16,5.618,7.053,508,14.46,1,1947,1486,3888,3312,4615,5430,7382,7920,7849,6390,6083,4008,30794,1914,0.929,40.03,44.75,29.19,69.21,Subclinical,train
C0021,5,15,4.822,35.4,4.831,6.596,168,25.14,0,1194,875,2526,1934,3018,3298,4373,4628,4197,4045,3430,2282,18659,1379,0.142,11.1,11.55,1.2,12.31,Healthy,train
C0060,6,18,4.992,35.67,4.976,6.476,92,19.8,0,1050,842,2419,1944,2546,2982,3808,4359,4084,3775,3297,2237,16995,1220,0.287,15.78,15.02,-1.0,14.77,Healthy,train
C0061,3,9,5.023,35.84,4.991,6.571,177,21.29,0,1222,908,2621,2052,2953,3224,4276,4641,4227,3683,3588,2444,18191,1352,0.302,16.84,17.08,0.31,17.16,Healthy,train
C0256,2,6,4.806,34.23,4.922,6.619,145,17.91,0,1114,884,2631,2198,2737,2853,4011,4651,4438,3967,3817,2350,18309,1337,0.233,11.45,10.81,0.27,11.72,Healthy,train
C0109,3,9,6.475,37.12,6.276,6.943,487,11.83,1,1826,1398,4267,3378,4402,5313,6842,7081,7160,6217,5556,3954,29427,1924,1.587,45.02,50.84,30.03,75.05,Clinical,train
C0471,1,3,4.476,35.98,4.435,6.71,189,22.59,0,1237,988,2603,2233,2912,3251,4378,4965,4315,4244,3671,2478,18985,1357,-0.254,15.72,14.19,-3.62,12.1,Healthy,train
C0185,6,18,6.890084507812508,38.22704859199219,6.529340751848966,6.974317136002602,683,7.156617370442704,0,1988,1470,4209,3227,4377,5084,6511,6723,6593,6406,5674,3834,29215,1923,1.8403407518489652,69.77361878802093,65.99893381132821,16.996575116536448,86.77019390455737,Clinical,train
C0087,5,15,5.986826436969559,36.51514108092597,5.87161515049548,6.859845145896314,306,11.986945577118934,0,1313,1059,2991,2327,3598,4000,5514,5522,5157,4666,4704,2925,22894,1604,1.182615150495481,25.715150835125037,26.496971783814804,14.25918641943776,39.98573161132576,Subclinical,train
C0351,2,6,6.118928802444502,37.49936525550464,5.886258531661721,6.944277067116027,484,12.337800838680852,1,1981,1427,4386,3387,5148,5416,7084,7816,7566,6621,6217,4070,31167,2053,1.1972585316617208,40.93693585081319,45.8807274217669,27.991607855846475,68.92854370665967,Subclinical,train
C0454,4,12,4.93,35.26,4.952,6.687,228,21.02,0,1432,1104,3132,2422,3151,3755,4514,5776,5402,4750,4276,2927,21924,1554,0.263,13.65,14.54,0.11,13.76,Healthy,train
C0386,6,18,5.812559797749968,37.46657310917288,5.595022082332617,7.036670880208992,458,10.55972861416593,1,1928,1501,4146,3519,4673,5582,7405,7242,7484,6581,6294,4170,30857,2013,0.906022082332617,40.834677537605856,43.80828397589853,21.55766123119707,62.39233876880294,Subclinical,train
C0740,5,15,5.7293284363906,37.17343496923726,5.546526441550801,6.864442499503826,362,12.887905145874912,0,1412,1042,2994,2468,3408,3777,4838,5550,5310,4983,4214,2939,22344,1652,0.8575264415508008,29.93897417139081,30.11296439566108,11.82263504862497,41.75472422100813,Subclinical,train
C0089,3,9,6.659992238015784,37.821881688961774,6.365984476031567,7.109568387680639,453,9.181571209593116,0,1636,1258,3446,2729,3953,4331,5773,6605,5864,5486,4374,3192,25837,1843,1.6769844760315673,50.12374730582488,51.289143441085024,17.109828688217007,67.24509232161525,Subclinical,train
C0724,5,15,4.471,35.7,4.454,6.768,207,19.41,0,1209,904,2707,2277,2890,3386,4344,4877,4663,4124,3869,2681,19472,1462,-0.235,15.28,15.02,-0.41,14.87,Healthy,train
C0600,1,3,5.673,37.71,5.435,6.936,410,13.67,0,1487,1144,3362,2856,3752,3869,5203,6060,5832,5333,4741,3519,24954,1668,0.746,30.83,32.89,15.02,45.85,Subclinical,train
C0356,5,15,8.18226576957433,37.42322408143858,7.880749560041465,7.259355183712284,616,6.2096544191811,1,2065,1643,4659,3537,4844,5173,6702,7157,7065,6796,6376,4486,31676,2098,3.191749560041465,83.290391926169,77.3061863601911,13.47675452839984,96.76714645456885,Clinical,train
C0568,5,15,6.473450839496175,37.658360701136274,6.207680341337095,6.9467868819166725,364,13.180573523826231,1,1963,1463,4330,3262,4663,5228,7005,8089,7374,7065,6687,4043,31193,2066,1.5186803413370955,38.968606180568905,43.33270470465951,27.68573800757518,66.65434418814408,Subclinical,train
C0341,6,18,6.418061811670484,37.67596909416476,6.154409783250194,7.114530586147978,498,7.959690941647581,1,1860,1466,3968,3236,4909,5344,7290,7314,7123,6220,5918,3987,30036,2025,1.4654097832501938,57.42971275233414,55.92110877382154,17.57819190070937,75.00177200650651,Clinical,train
C0459,5,15,7.4,37.75,7.084,7.14,388,9.4,1,2131,1683,4555,3812,4698,4930,6254,6548,6995,6614,6568,4614,29337,1878,2.395,63.26,59.92,18.15,81.41,Clinical,train
C0282,1,3,6.349100378660815,37.82146498879938,6.067361288932132,7.054751438314106,371,13.497004069111286,1,2125,1611,4678,3577,4994,5679,8021,8507,8311,7553,6700,4595,33727,2240,1.378361288932132,38.28506150750784,42.518954580601886,28.322362131004702,66.60742363851253,Subclinical,train
C0549,1,3,5.873,36.85,5.722,6.916,521,13.18,0,1587,1204,3474,2719,3595,4251,5345,6451,5737,5165,5225,3527,24712,1732,1.033,31.56,34.84,23.1,54.66,Subclinical,train
C0439,2,6,4.308,35.1,4.341,6.58,150,18.31,0,1192,912,2644,2133,2907,3453,4505,5017,4332,4068,3802,2562,19505,1445,-0.348,9.19,8.77,-0.99,8.2,Healthy,train
C0177,1,3,5.543953595233631,36.91343212730946,5.3952542981524285,6.815824879040537,322,13.854036758732722,0,1311,1061,2944,2416,3448,3900,5408,5565,4961,4660,4298,2820,22490,1625,0.7062542981524285,24.924964854060107,25.19942671091432,9.462324498680308,34.39276907157289,Subclinical,train
C0482,4,12,5.807,38.02,5.529,6.98,560,12.58,1,1773,1333,3817,3154,4231,5098,6333,7263,6743,6445,5524,3556,29880,2005,0.84,42.14,46.31,27.53,69.67,Subclinical,train
C0766,2,6,6.200552089018633,36.83060497347967,6.044597360592732,7.157020030533486,589,11.782191507310644,0,1651,1264,3885,3181,4292,4944,6117,6003,6024,5610,5669,3600,27190,1832,1.3555973605927325,47.33382608873781,48.41161055762907,22.53360175960484,69.87997191872684,Subclinical,train
C0487,3,9,5.914,36.98,5.748,6.965,479,14.95,1,1729,1335,3891,3169,4466,4836,6451,7223,7443,6555,5522,3892,28283,1868,1.059,36.41,39.2,23.99,60.41,Subclinical,train
C0234,3,9,5.184240849910157,36.85731177919646,5.050230996123697,6.872442648266372,311,15.482108800183488,0,1511,1080,3468,2494,3378,4011,5074,5313,4972,4958,4547,3142,22080,1677,0.3612309961236975,21.917304057953206,21.470855506403066,8.623504222179704,30.54080828013291,Subclinical,train
C0773,5,15,4.876,35.35,4.89,6.583,166,19.67,0,1393,1004,3014,2456,2739,3467,4623,5545,5081,4406,4171,2635,20818,1446,0.201,13.83,14.49,0.26,14.09,Healthy,train
C0195,3,9,3.979,35.44,3.984,6.685,123,18.23,0,1141,810,2575,1955,2708,3081,3728,4297,4316,3795,3321,2278,17933,1304,-0.705,5.33,5.55,0.93,6.25,Healthy,train
C0777,5,15,4.548,35.89,4.514,6.584,125,18.37,0,1089,758,2327,1914,2514,2629,3643,4369,3754,3763,3296,2237,16537,1240,-0.175,8.66,9.39,1.18,9.84,Healthy,train
