cow_id,scan_number,day,conductivity_raw_mScm,temperature_C,conductivity_temp_adjusted_mScm,milk_pH,somatic_cell_count,milk_yield_L,clotting,as7343_F1,as7343_F2,as7343_FZ,as7343_F3,as7343_F4,as7343_F5,as7343_FY,as7343_FXL,as7343_F6,as7343_F7,as7343_F8,as7343_NIR,as7343_VIS,as7343_FD,conductivity_deviation,risk_label
C0036,3,9,4.754,34.81,4.816,6.574,173,22.19,0,1088,851,2381,1817,2868,3415,4216,4868,4420,4029,3468,2445,18331,1457,0.127,Healthy
C0036,4,12,4.978,34.88,5.037,6.582,178,21.71,0,1043,864,2236,2002,2822,3304,4407,4749,4196,3870,3343,2418,18245,1385,0.348,Healthy
C0036,5,15,4.752,34.84,4.812,6.591,168,20.29,0,1147,803,2337,1849,2862,3133,4029,4781,4174,4095,3749,2483,18200,1343,0.123,Healthy
C0036,6,18,4.833,34.8,4.897,6.55,176,21.32,0,1186,858,2393,1960,3122,3299,4210,4321,4142,4220,3700,2528,18900,1353,0.208,Healthy
C0037,1,3,5.523,36.15,5.455,6.506,159,19.31,0,1343,1099,3088,2507,3022,3600,4834,5037,4362,4243,4044,2579,20340,1392,0.766,Healthy
C0037,2,6,5.456,36.26,5.377,6.523,150,18.64,0,1395,1043,2747,2352,2962,3349,4438,4741,4568,4336,3622,2399,19038,1437,0.688,Healthy
C0037,3,9,5.389,36.18,5.319,6.542,140,19.72,0,1365,912,2838,2303,2805,3313,4155,4585,4324,4218,3851,2604,19032,1416,0.63,Healthy
C0037,4,12,5.291,36.22,5.219,6.566,155,19.17,0,1212,942,2834,2146,2840,3061,4247,4592,4070,3885,3622,2525,18589,1317,0.53,Healthy
C0037,5,15,5.419,36.23,5.344,6.534,147,19.02,0,1254,919,2819,2155,2751,3129,4155,4451,4280,4095,3617,2585,18673,1420,0.655,Healthy
C0037,6,18,5.321,36.14,5.256,6.498,131,19.35,0,1268,976,2623,2345,2857,3238,4263,4611,4184,3827,3995,2537,18624,1412,0.567,Healthy
C0038,1,3,4.83,35.89,4.794,6.672,154,21.44,0,1123,763,2430,1875,2682,2975,4087,4768,3979,3654,3641,2262,17902,1304,0.105,Healthy
C0038,2,6,4.972,35.98,4.927,6.721,189,19.26,0,1117,813,2508,2036,2797,3142,4256,4597,4064,3814,3342,2551,18182,1337,0.238,Healthy
C0038,3,9,5.232,36.29,5.153,6.792,253,16.48,0,1199,971,2590,1996,2750,3461,4335,4744,4485,3947,3802,2444,19124,1413,0.464,Healthy
C0038,4,12,5.651,36.63,5.53,6.881,338,15.92,0,1305,1025,2657,2410,3422,3696,4809,5356,4889,4677,4196,3017,20452,1500,0.841,Subclinical
C0038,5,15,6.23,37.11,6.039,6.987,449,13.06,1,1871,1386,4196,3072,4618,5493,6903,7212,6826,6248,5814,3917,29549,1926,1.35,Subclinical
C0038,6,18,6.83,37.62,6.555,7.11,569,10.3,1,1894,1450,4162,3448,4632,5336,6726,7147,6854,6232,5840,3921,29604,2004,1.866,Clinical
C0039,1,3,4.586,35.43,4.592,6.571,79,21.54,0,930,715,1944,1598,2406,2930,3404,3627,3635,3289,3140,2056,15687,1215,-0.097,Healthy
C0039,2,6,4.486,35.38,4.496,6.601,70,21.6,0,909,711,2011,1660,2407,2711,3531,3716,3305,3169,2918,2064,14929,1221,-0.193,Healthy
C0039,3,9,4.559,35.51,4.558,6.558,81,21.13,0,986,675,2017,1611,2441,2679,3621,3700,3775,3287,3157,2052,15168,1219,-0.131,Healthy
C0039,4,12,4.541,35.4,4.55,6.579,81,21.3,0,943,722,2161,1641,2573,2878,3661,3616,3688,3657,3279,2130,15607,1211,-0.139,Healthy
C0039,5,15,4.675,35.27,4.695,6.543,59,21.77,0,867,680,1929,1663,2429,2804,3431,3862,3625,3210,3151,1921,15487,1243,0.006,Healthy
C0039,6,18,4.463,35.25,4.484,6.558,84,21.68,0,964,683,2048,1649,2566,2808,3623,3850,3557,3378,3044,2102,15397,1129,-0.205,Healthy
C0041,1,3,4.95,35.72,4.929,6.779,85,23.42,0,1191,810,2569,2024,2883,3222,4175,4408,3976,3771,3387,2370,18296,1390,0.24,Healthy
C0041,2,6,5.021,35.61,5.011,6.743,82,23.89,0,1097,846,2696,2043,2940,3304,3973,4577,4323,3906,3844,2558,18066,1316,0.322,Healthy
C0041,3,9,4.94,35.55,4.935,6.794,76,24.07,0,1122,838,2370,1866,2698,3139,4106,4233,3799,3795,3324,2361,17465,1206,0.246,Healthy
C0041,4,12,4.92,35.54,4.916,6.764,73,24.55,0,1197,882,2300,1994,2777,3209,4001,4214,4031,3705,3526,2425,17517,1291,0.227,Healthy
C0041,5,15,4.953,35.64,4.94,6.757,88,24.88,0,1150,906,2509,1974,2689,3232,4418,4367,4161,3872,3452,2471,17831,1329,0.251,Healthy
C0041,6,18,4.826,35.62,4.815,6.781,97,24.05,0,1072,772,2386,1886,2686,3144,4147,4107,4115,3564,3404,2245,17131,1353,0.126,Healthy
C0042,1,3,4.733,35.61,4.723,6.668,135,17.38,0,1148,888,2647,1978,2893,3463,4218,4439,4279,4047,3934,2745,18582,1347,0.034,Healthy
C0042,2,6,4.885,35.96,4.842,6.707,175,18.91,0,1289,852,2696,2103,3241,3698,4512,4802,4929,4464,4139,2941,19671,1476,0.153,Healthy
C0042,3,9,5.485,36.33,5.399,6.764,223,16.75,0,1430,1053,3017,2425,3407,3898,5012,4982,4770,4622,4216,2979,21707,1521,0.71,Healthy
C0042,4,12,5.995,36.88,5.838,6.836,293,14.49,0,1449,1143,3190,2482,3740,4287,5652,5732,5162,5050,4644,3375,23156,1649,1.149,Subclinical
C0042,5,15,6.462,37.39,6.23,6.921,367,11.03,1,2038,1483,4190,3462,5161,5691,7724,7623,7287,6453,6618,4342,31264,2106,1.541,Subclinical
C0042,6,18,7.14,38.06,6.793,7.02,459,8.2,1,1969,1560,4509,3572,4943,5433,7084,7630,7315,7295,6851,4551,32134,2143,2.104,Clinical
C0043,1,3,5.114,35.59,5.105,6.665,166,15.22,0,1188,941,2794,2117,2912,3314,4307,5045,4667,4324,3879,2476,19420,1375,0.416,Healthy
C0043,2,6,5.219,35.43,5.226,6.646,160,15.49,0,1206,895,2667,2033,2800,3252,4164,4790,4300,3977,3632,2416,18572,1355,0.537,Healthy
C0043,3,9,5.032,35.43,5.039,6.626,175,16.3,0,1305,946,2701,2367,2896,3147,4263,4730,4928,4448,3618,2552,19632,1456,0.35,Healthy
C0043,4,12,5.21,35.33,5.227,6.634,160,16.11,0,1259,934,2638,2194,2978,3348,4496,4997,4702,4422,3689,2544,19513,1352,0.538,Healthy
C0043,5,15,5.078,35.41,5.087,6.664,154,15.88,0,1206,925,2691,2223,2854,3350,4050,4219,4156,4369,3516,2313,18434,1399,0.398,Healthy
C0043,6,18,5.263,35.35,5.278,6.622,163,16.57,0,1275,943,2835,2299,2992,3212,4434,4950,4751,4587,3811,2611,20005,1396,0.589,Healthy
C0044,1,3,4.564,35.82,4.536,6.671,144,23.77,0,1233,863,2534,2053,2782,3065,3991,4592,4025,4084,3227,2315,18112,1285,-0.153,Healthy
C0044,2,6,5.043,36.15,4.981,6.718,214,21.23,0,1263,916,2783,2272,2834,3723,4578,5041,4701,4313,3797,2499,20315,1443,0.292,Healthy
C0044,3,9,5.485,36.5,5.381,6.785,251,16.29,0,1445,989,3208,2482,3137,3603,4932,5219,4749,4754,4074,2732,21646,1510,0.692,Healthy
C0044,4,12,5.841,37.0,5.675,6.871,314,15.05,0,1425,1152,3055,2735,3295,4035,5202,5100,5363,4645,4039,2855,22868,1616,0.986,Subclinical
C0044,5,15,6.415,37.67,6.151,6.973,407,11.95,1,2141,1477,4429,3605,4685,5223,7312,6850,6762,6519,5640,3860,29467,1983,1.462,Subclinical
C0044,6,18,7.08,38.34,6.698,7.09,525,9.2,1,2037,1590,4452,3564,4624,5523,6532,8075,7142,7610,5761,4066,32291,2129,2.009,Clinical
C0045,1,3,3.878,35.15,3.904,6.725,148,20.39,0,1055,868,2507,1929,2503,2803,3765,4068,3875,3376,3464,2394,16471,1212,-0.785,Healthy
C0045,2,6,3.943,35.09,3.974,6.72,154,20.87,0,1123,810,2392,1982,2525,2890,3771,4460,3816,3673,3418,2331,17238,1352,-0.715,Healthy
C0045,3,9,3.994,34.86,4.043,6.721,141,20.03,0,1079,790,2435,1806,2279,2629,3682,3869,3737,3546,3699,2222,16137,1240,-0.646,Healthy
C0045,4,12,4.031,34.96,4.072,6.729,129,18.66,0,1031,761,2149,1814,2226,2651,3461,3899,3414,3462,3076,2225,15240,1230,-0.617,Healthy
C0045,5,15,4.146,34.96,4.189,6.71,134,20.33,0,1043,777,2144,1896,2437,2637,3515,4141,3621,3438,3161,2247,16386,1148,-0.5,Healthy
C0045,6,18,4.057,35.1,4.088,6.712,138,20.0,0,1028,854,2297,1814,2487,2583,3642,4071,3901,3676,3388,2345,16588,1286,-0.601,Healthy
C0046,1,3,4.739,35.69,4.722,6.665,173,19.2,0,1272,952,2632,2054,2793,3404,4403,4223,4462,3904,3633,2544,18818,1359,0.033,Healthy
C0046,2,6,4.943,35.9,4.905,6.698,206,16.14,0,1291,960,2665,2280,2886,3156,4568,5104,4482,4169,3780,2542,20425,1508,0.216,Healthy
C0046,3,9,5.368,36.21,5.296,6.745,306,17.96,0,1427,1073,3029,2354,2978,3985,4825,5341,4851,4471,4229,2755,20872,1578,0.607,Healthy
C0046,4,12,5.655,36.67,5.529,6.806,416,15.76,0,1431,1086,3135,2463,3665,4052,5134,5373,4771,4676,4453,3011,22198,1518,0.84,Subclinical
C0046,5,15,6.214,37.09,6.026,6.877,570,13.81,0,1580,1181,3129,2810,3730,4037,5527,5954,5413,4972,4534,3053,24034,1710,1.337,Subclinical
C0046,6,18,6.78,37.62,6.507,6.96,759,11.0,0,1733,1277,3801,3073,4387,4902,6014,6581,5850,5828,5370,3503,26362,1773,1.818,Clinical
C0047,1,3,5.073,36.46,4.98,6.573,275,24.02,0,1358,935,2742,2293,3027,3376,4800,5467,4741,4766,4225,2783,20497,1393,0.291,Healthy
C0047,2,6,4.923,36.17,4.86,6.543,277,24.65,0,1335,1003,2745,2334,3023,3322,4241,4999,4699,4742,4258,2828,20516,1520,0.171,Healthy
C0047,3,9,5.092,36.56,4.989,6.586,274,23.84,0,1314,997,2982,2380,3141,3247,4634,5405,5120,4867,4139,2747,20924,1583,0.3,Healthy
C0047,4,12,4.965,36.34,4.886,6.592,270,23.72,0,1224,971,2976,2257,3190,3329,4590,5565,4859,4534,4249,2774,21129,1607,0.197,Healthy
C0047,5,15,5.062,36.38,4.977,6.608,271,23.42,0,1416,1000,2830,2494,3164,3446,4525,5553,4844,4715,3816,2835,20807,1508,0.288,Healthy
C0047,6,18,5.012,36.66,4.902,6.581,276,23.82,0,1278,891,2771,2316,2925,3424,4382,5204,4698,4424,3900,2448,20843,1431,0.213,Healthy
C0048,1,3,4.241,35.7,4.225,6.707,147,20.07,0,1224,906,2658,2037,3048,3607,4715,4869,4693,4485,3528,2417,19053,1389,-0.464,Healthy
C0048,2,6,4.185,35.92,4.152,6.68,140,20.83,0,1247,933,2637,2074,2884,3259,4388,4724,4459,4269,3671,2420,19528,1419,-0.537,Healthy
C0048,3,9,4.166,35.9,4.134,6.651,137,20.2,0,1124,873,2516,1912,2850,3318,4480,4448,4220,4133,3368,2263,18615,1423,-0.555,Healthy
C0048,4,12,4.436,35.73,4.417,6.668,140,21.11,0,1250,897,2454,2085,2939,3124,4521,4908,4332,4017,3631,2362,18347,1358,-0.272,Healthy
C0048,5,15,4.124,35.85,4.097,6.694,138,20.89,0,1126,887,2580,1989,3029,3320,4178,4672,4544,4226,3553,2446,18857,1294,-0.592,Healthy
C0048,6,18,4.288,35.85,4.259,6.677,141,20.22,0,1188,876,2620,2035,2871,3568,4154,4527,4123,4268,3414,2436,18020,1369,-0.43,Healthy
C0049,1,3,4.813,35.84,4.782,6.682,133,22.08,0,1216,874,2551,2190,2982,3068,4288,4772,4279,4104,3744,2345,18933,1395,0.093,Healthy
C0049,2,6,5.021,35.88,4.985,6.755,162,21.11,0,1303,890,2827,2065,2989,3290,4252,4713,4486,4221,3843,2686,19013,1436,0.296,Healthy
C0049,3,9,5.303,36.5,5.202,6.859,215,18.84,0,1350,1004,2870,2365,3348,3743,4273,4994,4692,4655,4160,2855,19837,1452,0.513,Healthy
C0049,4,12,5.871,37.09,5.694,6.991,247,17.97,0,1451,1087,3006,2494,3465,3965,4933,5337,4914,4730,4486,2944,22010,1592,1.005,Subclinical
C0049,5,15,6.548,37.82,6.259,7.149,319,15.06,1,1905,1348,4207,3327,4644,5003,7255,7247,7066,6681,5805,3642,30271,2016,1.57,Subclinical
C0049,6,18,7.2,38.54,6.784,7.33,388,13.4,1,2058,1544,4199,3581,4880,5314,6360,7513,7376,7010,5977,4405,32200,2134,2.095,Clinical
C0051,1,3,4.844,36.25,4.775,6.449,154,18.64,0,1258,890,2621,2096,3054,3517,4457,4775,4405,4273,3823,2443,19435,1430,0.086,Healthy
C0051,2,6,4.807,36.35,4.729,6.46,160,17.93,0,1230,966,2561,2105,2766,3510,4520,4935,3903,4186,3508,2569,18822,1421,0.04,Healthy
C0051,3,9,4.85,36.07,4.797,6.479,153,17.57,0,1206,902,2799,2263,3051,3370,4238,4614,4356,3802,3444,2402,19576,1427,0.108,Healthy
C0051,4,12,4.76,36.19,4.698,6.441,162,18.68,0,1251,947,2746,2186,2923,3345,4302,4827,4597,4198,3727,2458,19491,1449,0.009,Healthy
C0051,5,15,4.868,36.24,4.8,6.406,163,18.6,0,1233,954,2644,2208,3088,3372,4155,4579,4399,4032,3477,2323,19024,1295,0.111,Healthy
C0051,6,18,4.705,36.05,4.656,6.457,166,18.79,0,1223,964,2638,2146,3118,3240,4409,4692,4364,4218,3656,2440,18875,1383,-0.033,Healthy
C0052,1,3,4.531,36.07,4.482,6.712,153,22.07,0,1199,854,2660,2066,2689,3156,4177,4705,4321,3946,3624,2443,18052,1307,-0.207,Healthy
C0052,2,6,4.345,35.89,4.313,6.712,157,21.61,0,1200,892,2689,2208,2888,3483,4414,4980,4425,4267,3927,2500,19537,1408,-0.376,Healthy
C0052,3,9,4.374,36.1,4.324,6.695,135,21.8,0,1112,907,2537,2073,2659,3212,4103,4412,4279,4102,3755,2367,18196,1396,-0.365,Healthy
C0052,4,12,4.309,35.96,4.271,6.682,136,21.35,0,1089,873,2536,1923,2576,3183,3871,4619,4509,3880,3715,2298,17578,1245,-0.418,Healthy
C0052,5,15,4.22,36.02,4.178,6.704,140,20.97,0,1262,888,2521,2004,2759,3270,4056,4757,4391,4155,3609,2457,18726,1413,-0.511,Healthy
C0052,6,18,4.402,36.07,4.354,6.707,124,21.76,0,1053,792,2400,2035,2683,3052,4014,4251,4142,3712,3261,2274,17463,1331,-0.335,Healthy
C0053,1,3,4.421,35.47,4.424,6.612,131,19.3,0,1139,858,2532,2052,2744,3241,3928,4557,4316,4179,3306,2423,18206,1409,-0.265,Healthy
C0053,2,6,4.59,35.53,4.587,6.554,128,18.94,0,1171,858,2492,1906,2666,2796,4095,4570,4052,4321,3530,2259,18362,1267,-0.102,Healthy
C0053,3,9,4.427,35.57,4.421,6.58,121,20.15,0,1133,814,2488,1859,2428,2832,3763,4379,4311,3977,3442,2292,17346,1331,-0.268,Healthy
C0053,4,12,4.561,35.6,4.552,6.547,131,19.25,0,1178,817,2538,2088,2678,2960,4054,4595,4411,4069,3510,2526,18134,1359,-0.137,Healthy
C0053,5,15,4.379,35.45,4.383,6.586,132,19.74,0,1098,821,2342,2000,2437,2785,3574,4506,4174,3777,3198,2209,17445,1307,-0.306,Healthy
C0053,6,18,4.417,35.57,4.411,6.588,125,20.41,0,1147,893,2510,1926,2491,2995,3856,4471,4196,4170,3324,2271,17712,1389,-0.278,Healthy
C0054,1,3,4.481,35.2,4.507,6.518,230,19.54,0,1399,1049,3051,2507,3002,3560,4550,5393,5167,4871,4089,2707,21248,1424,-0.182,Healthy
C0054,2,6,4.296,35.19,4.321,6.527,222,19.3,0,1357,1078,3035,2535,3168,3718,4309,5370,4940,4566,3919,2607,20633,1490,-0.368,Healthy
C0054,3,9,4.355,35.19,4.381,6.555,224,18.89,0,1384,1036,2963,2525,3117,3590,4711,5251,5112,4889,3899,2865,21464,1577,-0.308,Healthy
C0054,4,12,4.507,35.21,4.532,6.506,217,20.29,0,1412,994,3033,2516,3067,3390,4397,5216,4799,4624,3840,2469,21124,1439,-0.157,Healthy
C0054,5,15,4.51,35.13,4.542,6.536,234,19.27,0,1397,1096,3024,2495,3022,3607,4500,5254,4739,4845,4064,2641,20891,1526,-0.147,Healthy
C0054,6,18,4.397,35.24,4.419,6.556,229,18.53,0,1339,1012,2976,2330,2944,3179,4627,5188,4660,4468,3883,2686,19749,1451,-0.27,Healthy
C0056,1,3,4.916,35.67,4.9,6.66,146,20.75,0,1246,963,2788,2128,2836,3502,4290,5340,4718,4178,4156,2819,19602,1474,0.211,Healthy
C0056,2,6,4.747,35.73,4.726,6.681,173,20.62,0,1274,967,2815,2274,2866,3482,4413,4755,4330,4433,4098,2740,19862,1483,0.037,Healthy
C0056,3,9,5.179,36.13,5.117,6.712,188,15.91,0,1416,1033,2909,2361,3141,3699,4570,5235,4782,4571,4206,3158,21046,1419,0.428,Healthy
C0056,4,12,5.35,36.41,5.257,6.75,254,12.63,0,1396,1101,3215,2346,3316,3766,5227,5690,5008,4500,4588,3074,22448,1508,0.568,Healthy
C0056,5,15,5.703,36.79,5.563,6.797,330,10.86,1,1976,1511,4348,3398,4452,5057,6210,7315,7160,6538,6416,4330,30651,2029,0.874,Subclinical
C0056,6,18,6.16,37.21,5.96,6.85,396,8.1,1,2062,1466,4525,3476,4686,5248,7004,8229,7100,6627,6329,4507,30490,1979,1.271,Subclinical
C0057,1,3,4.803,35.94,4.763,6.595,79,18.15,0,999,747,2213,1788,2343,2727,3613,3868,3674,3398,3090,1967,15882,1298,0.074,Healthy
C0057,2,6,4.959,35.96,4.916,6.595,60,18.7,0,1055,794,2199,1900,2655,2723,3517,4030,3848,3380,3121,2025,16099,1191,0.227,Healthy
C0057,3,9,4.912,35.92,4.873,6.613,61,18.89,0,1022,750,2144,1687,2241,2777,3456,3772,3748,3436,2927,2146,15382,1200,0.184,Healthy
C0057,4,12,4.673,36.05,4.624,6.578,50,18.57,0,984,780,2172,1773,2430,2663,3541,3910,3563,3275,3111,1965,16325,1274,-0.065,Healthy
C0057,5,15,4.636,36.2,4.574,6.589,66,19.01,0,995,741,2355,1784,2369,2793,3324,3687,3446,3316,2990,2043,14899,1279,-0.115,Healthy
C0057,6,18,4.902,36.0,4.855,6.586,62,18.94,0,1027,801,2407,1808,2440,2598,3401,4057,3758,3318,3012,2038,15824,1272,0.166,Healthy
C0058,1,3,3.821,35.91,3.791,6.443,140,20.63,0,1247,953,2660,1994,2840,3099,4115,4667,4563,4106,3430,2354,18663,1347,-0.898,Healthy
C0058,2,6,3.838,35.79,3.817,6.415,144,22.57,0,1227,900,2601,2061,2775,3235,3973,4685,4278,4050,3630,2301,18484,1390,-0.872,Healthy
C0058,3,9,3.743,35.71,3.728,6.449,130,22.53,0,1107,858,2443,1999,2522,3080,3831,4244,4267,3749,3443,2228,16735,1302,-0.961,Healthy
C0058,4,12,3.913,35.86,3.886,6.446,130,22.32,0,1175,839,2561,2049,2612,2881,3916,4437,4153,3828,3437,2169,17293,1329,-0.803,Healthy
C0058,5,15,3.959,35.88,3.93,6.429,138,22.64,0,1123,851,2698,2155,2677,3060,3820,4265,3893,3817,3428,2230,17600,1274,-0.759,Healthy
C0058,6,18,3.824,35.76,3.805,6.414,130,22.03,0,1051,824,2564,2004,2572,2949,3796,4426,3892,3819,3105,2015,16813,1366,-0.884,Healthy
C0059,1,3,4.485,35.66,4.471,6.67,152,18.89,0,1186,946,2706,2136,2820,3245,4381,4375,4214,3817,3773,2579,18845,1331,-0.218,Healthy
C0059,2,6,5.051,35.7,5.032,6.716,175,17.34,0,1329,957,2880,2338,3254,3587,4742,4904,4509,4205,3971,2790,20512,1509,0.343,Healthy
C0059,3,9,5.277,36.08,5.219,6.782,235,14.04,0,1365,955,2976,2311,2966,3493,4608,5022,4610,4411,4412,2974,19641,1391,0.53,Healthy
C0059,4,12,5.432,36.42,5.337,6.866,311,14.2,0,1454,1100,3146,2683,3509,3898,5134,5244,5018,5075,5020,3261,22378,1598,0.648,Healthy
C0059,5,15,5.816,36.79,5.673,6.965,406,10.64,1,1914,1499,4100,3533,4577,5494,7157,7167,7263,6729,6346,4133,30879,2040,0.984,Subclinical
C0059,6,18,6.43,37.21,6.221,7.08,506,6.8,1,1990,1512,4343,3436,4745,5052,6116,7325,6534,6766,6814,4477,28832,1877,1.532,Clinical
C0060,1,3,4.922,35.97,4.878,6.681,161,19.52,0,1241,975,2718,2309,3071,3384,4414,4902,4618,4261,4147,2647,19150,1292,0.189,Healthy
C0060,2,6,4.742,35.99,4.698,6.75,194,18.19,0,1213,971,2591,2240,2874,3418,4486,5037,4934,4509,4206,2760,19626,1469,0.009,Healthy
C0060,3,9,5.187,36.58,5.081,6.85,269,17.0,0,1353,990,2952,2581,3556,3809,4430,5680,5146,5213,4430,3229,23330,1608,0.392,Healthy
C0060,4,12,5.685,37.1,5.512,6.976,357,14.4,0,1463,1085,3102,2608,3562,4107,5153,6229,5730,5238,4973,3310,24251,1690,0.823,Subclinical
C0060,5,15,6.102,37.69,5.848,7.127,480,12.72,1,1905,1511,4486,3430,4860,5609,7194,8374,7555,7172,6812,4497,31906,2186,1.159,Clinical
C0060,6,18,6.73,38.45,6.353,7.3,624,9.7,1,2069,1505,4529,3629,4854,5843,7524,8710,8292,7660,7296,4724,32960,2191,1.664,Clinical
C0061,1,3,4.647,36.11,4.593,6.748,174,23.13,0,1278,956,2761,2177,2854,3209,4168,4886,4375,4105,3707,2659,18762,1251,-0.096,Healthy
C0061,2,6,4.717,36.26,4.649,6.708,194,23.3,0,1255,883,2652,2152,2944,3177,4245,4850,4228,4094,3705,2532,19473,1366,-0.04,Healthy
C0061,3,9,4.682,36.26,4.614,6.72,192,22.97,0,1256,986,2904,2320,2901,3156,4418,4708,4509,4141,3713,2645,20195,1378,-0.075,Healthy
C0061,4,12,4.476,35.98,4.435,6.71,189,22.59,0,1237,988,2603,2233,2912,3251,4378,4965,4315,4244,3671,2478,18985,1357,-0.254,Healthy
C0061,5,15,4.575,36.28,4.507,6.732,196,23.35,0,1317,952,2749,2060,2826,3153,4087,4627,4486,4255,3771,2388,19035,1385,-0.182,Healthy
C0061,6,18,4.724,36.15,4.666,6.689,199,22.66,0,1256,948,2678,2281,2794,3528,4131,5088,4477,4371,3542,2495,19460,1535,-0.023,Healthy
C0062,1,3,4.578,35.53,4.575,6.516,201,20.86,0,1232,921,2598,2146,2897,3337,4596,4924,4407,4351,3394,2489,19968,1494,-0.114,Healthy
C0062,2,6,4.45,35.65,4.437,6.529,205,20.6,0,1209,906,2683,2116,3191,3616,4359,4562,4858,4631,3561,2595,19485,1438,-0.252,Healthy
C0062,3,9,4.544,35.52,4.542,6.535,213,20.04,0,1221,881,2665,2154,3134,3427,4425,5062,4626,4657,3440,2496,20388,1491,-0.147,Healthy
C0062,4,12,4.284,35.58,4.277,6.54,227,20.69,0,1264,922,2717,2173,3214,3504,4632,4902,4423,4370,3813,2558,19381,1437,-0.412,Healthy
C0062,5,15,4.542,35.64,4.53,6.554,198,20.86,0,1118,902,2557,2100,2843,3378,4515,4612,4404,4243,3413,2356,19377,1337,-0.159,Healthy
C0062,6,18,4.584,35.6,4.575,6.533,213,20.6,0,1207,907,2556,2155,2993,3255,4663,5007,4513,4324,3673,2301,19246,1345,-0.114,Healthy
C0063,1,3,4.95,36.66,4.841,6.633,149,18.57,0,1218,922,2519,2073,2940,3117,4188,4279,3737,3896,3653,2528,17799,1349,0.152,Healthy
C0063,2,6,4.957,36.56,4.857,6.598,157,20.04,0,1272,922,2598,2001,2762,3142,4204,4500,4177,3985,3586,2474,18092,1345,0.168,Healthy
C0063,3,9,4.93,36.41,4.845,6.63,157,20.13,0,1203,927,2636,2272,3028,3270,4137,4346,4303,3808,3652,2484,19284,1424,0.156,Healthy
C0063,4,12,4.814,36.49,4.723,6.656,155,19.14,0,1183,836,2555,1955,2790,3138,4512,4471,4011,4057,3682,2459,18659,1448,0.034,Healthy
C0063,5,15,4.829,36.56,4.732,6.662,162,19.87,0,1222,842,2521,1976,2652,3255,4013,4204,3869,3837,3508,2153,17458,1279,0.043,Healthy
C0063,6,18,4.859,36.44,4.772,6.65,157,19.53,0,1253,870,2619,2028,2900,3237,4407,4497,4070,3999,3339,2389,18220,1335,0.083,Healthy
C0065,1,3,4.679,36.37,4.602,6.728,42,27.2,0,1069,743,2210,1889,2809,2989,4092,4257,4011,3651,3109,2161,17197,1307,-0.087,Healthy
C0065,2,6,4.663,36.39,4.584,6.752,49,26.87,0,1041,789,2340,1938,2754,3035,3837,3923,3953,3632,3189,2226,16767,1197,-0.105,Healthy
C0065,3,9,4.674,36.32,4.601,6.697,58,26.81,0,1016,805,2224,1888,2667,2842,3815,4196,3526,3851,3185,2178,16657,1252,-0.088,Healthy
C0065,4,12,4.852,36.32,4.776,6.696,38,27.4,0,1086,816,2295,1799,2629,2918,3683,3995,3803,3617,3135,2087,16312,1221,0.087,Healthy
C0065,5,15,4.513,36.44,4.432,6.71,43,27.27,0,1035,740,2233,1725,2726,2969,3833,4092,3736,3591,3081,2075,16279,1262,-0.257,Healthy
C0065,6,18,4.669,36.42,4.587,6.75,53,27.19,0,1033,777,2300,1856,2422,2992,3724,4114,4044,3681,3190,2165,16783,1178,-0.102,Healthy
C0069,1,3,4.874,35.55,4.869,6.665,167,20.52,0,1323,963,2637,2226,3054,3307,4263,5484,4880,4354,3812,2776,20020,1540,0.18,Healthy
C0069,2,6,5.01,35.8,4.981,6.699,180,17.37,0,1323,1052,2629,2303,3026,3445,4524,5272,4946,4786,4204,2596,20116,1430,0.292,Healthy
C0069,3,9,5.155,36.39,5.068,6.748,209,18.1,0,1278,983,2937,2294,2992,3413,4503,5242,4918,4700,4031,2549,21320,1487,0.379,Healthy
C0069,4,12,5.612,36.72,5.482,6.811,282,14.14,0,1408,1131,2888,2577,3469,3663,4698,5989,5265,5163,4166,2965,21969,1554,0.793,Subclinical
C0069,5,15,6.274,37.31,6.058,6.885,347,12.09,1,1860,1449,4184,3313,4301,4962,6138,7859,7149,6583,6038,3987,29803,2048,1.369,Subclinical
C0069,6,18,6.88,37.89,6.568,6.97,427,8.6,1,2054,1472,4359,3362,4386,4390,5917,7665,7106,6802,6213,3925,30533,2031,1.879,Clinical
C0070,1,3,4.83,35.65,4.816,6.669,154,18.94,0,1102,843,2398,1958,2794,3227,4121,5035,4413,4150,3541,2590,18498,1364,0.127,Healthy
C0070,2,6,4.889,35.95,4.847,6.712,207,15.93,0,1153,851,2509,2161,2875,3340,4648,5028,4685,4484,4035,2662,19657,1406,0.158,Healthy
C0070,3,9,5.192,36.15,5.128,6.773,255,14.4,0,1265,949,2733,2056,3162,3551,4586,5408,5260,4673,4383,2778,21215,1495,0.439,Healthy
C0070,4,12,5.725,36.58,5.608,6.851,340,12.51,0,1312,919,2853,2231,3381,4121,5082,5474,5061,4862,4441,3008,21361,1573,0.919,Subclinical
C0070,5,15,6.33,37.0,6.15,6.943,453,10.3,1,1839,1324,4083,3440,4407,5111,6884,7371,7572,6624,5833,4039,29159,1951,1.461,Subclinical
C0070,6,18,7.0,37.51,6.733,7.05,573,6.3,1,2004,1415,3697,3320,4778,5410,7174,8305,7126,6862,6454,4103,30835,2057,2.044,Clinical
C0071,1,3,3.868,35.69,3.854,6.731,159,18.84,0,1271,962,2582,2124,2743,3379,4479,4988,4772,4289,4170,2598,19617,1398,-0.835,Healthy
